@relation HTRU_2-weka.filters.unsupervised.attribute.ClassAssigner-Clast-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Standardize

@attribute Profile_mean numeric
@attribute Profile_stdev numeric
@attribute Profile_skewness numeric
@attribute Profile_kurtosis numeric
@attribute DM_mean numeric
@attribute DM_stdev numeric
@attribute DM_skewness numeric
@attribute DM_kurtosis numeric
@attribute class {0,1}

@data
0.73214,-0.758577,-0.829665,-0.553971,-0.50511,-0.049904,-0.212951,-0.455553,0
1.272781,1.371154,-0.920084,-0.685611,-0.590181,-0.466742,0.146751,-0.234285,0
1.248051,0.050976,-0.819915,-0.598646,-0.597302,-0.720547,0.064491,-0.244271,0
0.912287,0.694786,-0.856879,-0.670103,-0.674061,-1.16348,1.89778,2.166132,0
1.276602,2.034339,-0.93335,-0.697309,-0.671721,-1.128467,2.020284,2.318922,0
1.007588,0.975097,-0.844976,-0.644343,-0.648482,-1.082264,0.772744,0.673064,0
1.101079,0.303136,-0.828407,-0.655877,-0.620158,-0.603198,0.377926,-0.073825,0
1.141692,0.773379,-0.757771,-0.647717,-0.608337,-0.82207,0.221599,-0.097026,0
0.542543,0.616199,-0.606979,-0.614456,-0.654917,-1.060326,0.873504,0.667673,0
1.151946,0.96282,-0.806439,-0.687357,1.628595,1.829116,-1.259418,-0.704435,0
0.478607,1.035343,-0.642319,-0.642147,-0.659557,-1.05851,0.979292,0.733735,0
0.606881,-0.341698,-0.696961,-0.534494,-0.641179,-0.769379,0.771526,0.306124,0
0.016378,1.177929,-0.412813,-0.584192,1.564,2.196942,-1.185443,-0.703703,0
0.347116,-0.720074,-0.548706,-0.522463,-0.654977,-1.06967,0.962849,0.78425,0
1.350389,1.562318,-0.941898,-0.693167,3.094787,1.975,-1.364666,-0.6947,0
1.339532,1.930533,-0.874248,-0.66937,-0.666517,-1.15248,1.481479,1.661207,0
0.632818,-0.131038,-0.737529,-0.578207,-0.640876,-0.954909,0.635691,0.301906,0
1.142095,0.484103,-0.751083,-0.643908,-0.609103,-0.658845,0.360993,-0.038122,0
0.631209,0.386268,-0.586674,-0.605053,-0.563088,-0.485847,-0.042885,-0.342306,0
0.567675,-0.133442,-0.531056,-0.55174,-0.641239,-1.046545,0.64162,0.479736,0
1.056042,1.275217,-0.794644,-0.654821,0.970039,1.828587,-1.085506,-0.69869,0
0.668204,0.696369,-0.751009,-0.639814,-0.597867,-0.470519,0.231251,-0.18002,0
0.190292,-0.066302,-0.466157,-0.524905,-0.634401,-0.974633,0.433876,0.156262,0
0.22045,0.295304,-0.56769,-0.579064,0.035836,0.958602,-0.840631,-0.668469,0
0.732743,1.106862,-0.790446,-0.653399,-0.650156,-0.976193,0.805844,0.465571,0
0.679865,0.432077,-0.728732,-0.618925,-0.643943,-0.85886,0.631799,0.216351,0
-0.034691,-0.12294,-0.490471,-0.506065,-0.657499,-0.994965,0.745291,0.375325,0
1.487912,-0.526218,-0.987334,-0.508012,-0.652173,-1.064086,0.949098,0.76242,0
1.184317,1.06128,-0.857135,-0.663789,-0.664096,-1.052267,1.320595,1.126203,0
0.980244,1.806309,-0.861422,-0.696954,-0.633977,-0.739315,0.740075,0.266752,0
0.579337,1.088576,-0.749309,-0.648657,-0.558448,-0.459567,-0.112747,-0.382286,0
0.948276,0.029449,-1.043295,-0.602979,-0.49343,-0.128147,-0.29184,-0.48615,0
0.801907,0.735677,-0.702003,-0.613083,-0.370555,0.218678,-0.535589,-0.587778,0
0.661368,0.206874,-0.680292,-0.601561,-0.626957,-0.917014,0.447344,0.126886,0
1.084592,0.134712,-0.757949,-0.621476,-0.657459,-1.010866,1.053146,0.815884,0
0.525655,0.507938,-0.635157,-0.637024,-0.593671,-0.641283,0.101512,-0.229261,0
0.670616,1.137564,-0.717378,-0.66303,-0.398071,0.113364,-0.514025,-0.580169,0
0.904445,0.382848,-0.79628,-0.628063,-0.606985,-0.808942,0.235792,-0.085108,0
0.363,0.808697,-0.525354,-0.611431,-0.665367,-1.11948,1.193656,1.168788,0
0.173604,0.449104,-0.571228,-0.60483,-0.663531,-1.031687,1.009998,0.695504,0
0.869261,-0.401697,-0.684771,-0.566623,-0.503698,-0.195206,-0.276057,-0.474467,0
1.053227,-0.054813,-0.930144,-0.544659,-0.467003,-0.080959,-0.399876,-0.536266,0
1.366273,0.094013,-0.806402,-0.595337,-0.634461,-0.887335,0.664863,0.294043,0
0.771748,0.410511,-0.704912,-0.625129,-0.530751,-0.30474,-0.137924,-0.404838,0
1.267956,0.325932,-0.790273,-0.593456,-0.655542,-1.057627,1.00881,0.806954,0
0.534501,1.026548,-0.684176,-0.62824,-0.553345,-0.43131,-0.095435,-0.3742,0
1.938682,0.586645,-1.076986,-0.61163,-0.584351,-0.660516,0.075973,-0.233155,0
0.937017,2.412347,-0.774594,-0.718426,2.5048,2.073241,-1.330907,-0.698884,0
0.497104,1.359268,-0.725742,-0.668092,-0.589697,-0.523951,0.091387,-0.26141,0
1.092635,0.880716,-0.775123,-0.658962,-0.659315,-1.096249,1.180877,1.123296,0
1.036942,0.398636,-0.824437,-0.646627,-0.560224,-0.396772,-0.08753,-0.379361,0
0.837494,0.169608,-0.674721,-0.587089,-0.622176,-0.661112,0.506029,0.078618,0
0.842922,0.617945,-0.786465,-0.63418,-0.676765,-1.137675,1.781058,1.841105,0
1.737223,1.394045,-0.879045,-0.69312,-0.659637,-1.009426,1.018175,0.684255,0
0.135001,-0.643488,-0.540855,-0.466024,-0.641018,-0.844413,0.601683,0.174353,0
0.675241,0.332347,-0.660738,-0.574043,-0.653222,-1.090703,1.24006,1.227816,0
0.799896,0.545369,-0.765876,-0.638263,-0.670208,-1.15139,1.56749,1.711874,0
1.475648,1.644288,-0.976224,-0.665794,-0.660586,-1.082943,1.181675,1.031044,0
1.525711,-0.255325,-0.903048,-0.563669,-0.660868,-1.161581,1.359095,1.647873,0
0.411454,0.553678,-0.739176,-0.640719,-0.61102,-0.678777,0.506457,0.080199,0
0.858202,0.986977,-0.955228,-0.655597,-0.414089,0.112751,-0.471111,-0.56453,0
0.438999,0.248353,-0.742077,-0.628538,-0.600308,-0.598752,0.249538,-0.132317,0
0.841716,0.295008,-0.703568,-0.619724,-0.602204,-0.724346,0.320216,-0.024799,0
0.64468,1.000307,-0.727978,-0.667988,-0.623144,-0.86278,0.292892,-0.04389,0
0.419698,0.819042,-0.627209,-0.59777,-0.653464,-0.984248,1.080985,0.802668,0
1.577382,0.92035,-0.921186,-0.636386,-0.654292,-0.918967,0.802921,0.368412,0
0.902234,0.631812,-0.735606,-0.629713,-0.607752,-0.58246,0.246852,-0.156681,0
1.416336,1.380762,-0.894183,-0.651051,-0.619432,-0.83012,0.360067,0.007079,0
1.122592,0.318057,-0.813024,-0.57714,-0.60525,-0.557355,0.183705,-0.216657,0
0.723293,0.841461,-0.663866,-0.590646,-0.656611,-0.894787,1.140353,0.75424,0
1.125005,0.806018,-0.898173,-0.645952,-0.606441,-0.683411,0.371271,-0.018035,0
0.853578,0.914408,-0.666109,-0.636867,-0.651528,-1.021239,0.769316,0.517059,0
1.608345,0.0695,-1.027474,-0.602909,-0.632222,-0.939196,0.503697,0.190275,0
0.816986,0.430842,-0.823594,-0.642863,-0.586086,-0.57319,0.103838,-0.243375,0
0.659759,-0.551139,-0.644443,-0.537479,-0.637447,-0.990575,0.599336,0.349963,0
0.870869,0.224051,-0.773351,-0.619825,-0.682353,-1.201842,2.432792,3.097711,0
0.571294,-0.08406,-0.7355,-0.607402,-0.668655,-0.983417,1.427408,1.073558,0
1.610959,0.846351,-0.989605,-0.65444,1.368138,2.192606,-1.152023,-0.703295,0
0.577125,0.826128,-0.740281,-0.644975,-0.626876,-0.92728,0.511598,0.202262,0
0.942646,0.583837,-0.822913,-0.652892,-0.493248,-0.122293,-0.304673,-0.496074,0
0.848351,1.019487,-0.736229,-0.658954,-0.591855,-0.722234,0.054544,-0.240154,0
1.110328,1.319933,-0.623093,-0.68587,0.856484,1.724833,-1.038049,-0.693011,0
0.893789,1.919072,-0.831855,-0.695202,-0.625343,-0.82904,0.41447,0.048485,0
0.253826,-0.870717,-0.574907,-0.419461,-0.661857,-0.923101,1.055636,0.59233,0
0.95089,1.471684,-0.843812,-0.66116,-0.602103,-0.704284,0.241121,-0.110208,0
0.959133,1.540714,-0.82702,-0.685061,-0.577512,-0.502147,-0.020778,-0.333295,0
1.098465,0.690867,-0.949499,-0.651145,-0.647332,-0.875219,0.699808,0.261539,0
0.400597,-0.254127,-0.590568,-0.536063,-0.466035,-0.215898,-0.438329,-0.546438,0
0.095393,0.569441,-0.59519,-0.610736,-0.620279,-0.697316,0.385706,-0.034342,0
0.988688,0.631639,-0.880215,-0.650393,-0.67392,-1.158518,1.779983,2.010137,0
0.748425,0.940358,-0.765179,-0.664362,-0.521592,-0.249225,-0.244301,-0.465067,0
0.948678,0.764944,-0.83998,-0.620686,-0.540615,-0.335649,-0.15067,-0.409254,0
0.819398,0.532025,-0.82827,-0.642987,-0.676785,-1.104485,1.823205,1.790983,0
0.251815,-0.492395,-0.696002,-0.531518,-0.355586,0.348101,-0.519868,-0.58351,0
0.411052,-0.366449,-0.597219,-0.514434,-0.595789,-0.672091,0.203415,-0.153709,0
1.583213,1.050684,-1.017598,-0.633057,-0.632565,-0.875445,0.45897,0.10876,0
0.65413,0.340805,-0.727152,-0.586425,-0.669159,-1.150982,1.576841,1.718079,0
0.538924,0.737816,-0.670914,-0.669029,-0.021033,1.04525,-0.779162,-0.65704,0
1.068106,0.34252,-0.769523,-0.66313,-0.633392,-0.944551,0.616277,0.306769,0
1.903899,0.126569,-1.038334,-0.595988,-0.633997,-0.855911,0.659761,0.302662,0
0.867853,0.194042,-0.621258,-0.609368,-0.613844,-0.688684,0.48928,0.073956,0
0.111277,-0.34227,-0.54263,-0.52889,-0.672347,-1.15513,1.646648,1.822218,0
0.632617,1.435421,-0.663049,-0.66709,-0.673053,-1.155578,1.64637,1.806614,0
0.876901,1.2695,-0.759968,-0.67502,-0.674525,-1.180752,1.90236,2.315029,0
1.177883,0.572097,-1.046556,-0.61867,-0.67277,-1.048767,1.522787,1.234054,0
0.954308,0.228569,-0.738551,-0.630668,-0.678298,-1.13172,1.804043,1.809056,0
0.545961,0.808701,-0.634266,-0.607071,-0.650075,-0.985678,0.710614,0.381764,0
0.788637,0.2219,-0.792705,-0.598796,-0.683159,-1.163219,2.226313,2.487471,0
0.439803,-0.078837,-0.719592,-0.604291,-0.646888,-0.878823,0.615225,0.177556,0
0.09479,0.19451,-0.595492,-0.57038,-0.629922,-0.807861,0.482248,0.086918,0
1.11455,0.660706,-0.767325,-0.656744,-0.661473,-1.004549,1.092131,0.734573,0
0.499718,0.268646,-0.648654,-0.581733,-0.656168,-1.058932,0.819775,0.606816,0
1.325659,0.782365,-0.969105,-0.628883,0.036784,1.138892,-0.790361,-0.658476,0
1.467002,1.589203,-0.913896,-0.682238,-0.613441,-0.720877,0.260271,-0.099031,0
0.817187,1.740763,-0.781663,-0.671082,-0.653162,-1.076123,0.96272,0.815767,0
1.051016,1.351565,-0.870985,-0.653769,-0.54699,-0.556038,-0.25405,-0.443774,0
-0.10124,0.485022,-0.098846,-0.422982,2.622914,2.374644,-1.304005,-0.701079,0
0.224874,-0.257988,-0.614859,-0.521404,-0.645839,-0.991594,0.775465,0.472883,0
0.766923,1.051495,-0.618103,-0.655618,-0.67626,-1.076908,1.763832,1.675601,0
0.465337,0.990001,-0.733796,-0.653062,-0.657681,-1.115748,1.175841,1.187831,0
0.809748,1.436634,-0.852371,-0.659916,-0.662825,-1.090382,1.388857,1.33178,0
0.678458,1.792754,-0.490029,-0.64961,-0.590383,-0.594845,0.219676,-0.152274,0
0.570691,0.24336,-0.645137,-0.602958,-0.642531,-0.949272,0.539051,0.200266,0
1.160592,0.914205,-0.797091,-0.660051,0.506861,1.359836,-1.006758,-0.691605,0
1.283639,-0.59128,-0.964481,-0.546363,-0.636902,-0.798237,0.530487,0.107828,0
1.29349,0.748733,-0.820588,-0.644391,-0.674344,-1.158114,1.717061,1.886668,0
0.78361,1.058756,-0.759715,-0.668076,-0.519857,-0.258521,-0.226884,-0.451264,0
0.478205,0.618804,-0.759293,-0.637281,-0.620764,-0.776974,0.50499,0.10364,0
-0.59202,-0.355869,-0.273745,-0.404966,-0.670975,-1.110082,1.491077,1.428046,0
0.726108,0.273534,-0.750261,-0.573891,-0.646706,-1.006818,0.718263,0.441604,0
0.859811,1.211778,-0.804647,-0.684113,-0.682353,-1.249592,3.026806,4.655696,0
0.550183,0.80633,-0.670954,-0.611806,-0.679185,-1.147214,1.967011,2.081725,0
0.738574,0.050434,-0.726101,-0.577421,-0.648603,-0.916077,0.792225,0.430714,0
0.824023,0.72539,-0.670077,-0.627448,-0.684309,-1.137412,2.368699,2.593421,0
0.32118,0.387308,-0.516017,-0.581365,-0.653989,-0.904168,1.035044,0.620711,0
0.799092,0.118517,-0.707039,-0.60826,-0.643539,-0.933521,0.605528,0.248767,0
0.139022,-0.809622,-0.520783,-0.452224,-0.646525,-0.744886,0.812392,0.321511,0
0.124948,-0.338426,-0.6155,-0.492422,-0.641683,-0.967791,0.646906,0.340687,0
0.493888,1.252299,-0.689846,-0.668216,-0.640614,-1.024075,0.58358,0.35862,0
0.810753,1.170178,-0.704485,-0.674397,-0.487701,0.04647,-0.23559,-0.466469,0
-0.195134,-0.307739,-0.506915,-0.505648,-0.642228,-1.051431,0.681928,0.501702,0
0.719071,-0.211414,-0.724884,-0.556562,-0.672286,-1.068752,1.621621,1.526052,0
1.248253,1.206885,-0.931104,-0.672971,3.018108,1.989257,-1.420136,-0.692929,0
0.811959,0.102315,-0.882491,-0.617227,-0.500632,-0.132009,-0.221219,-0.445962,0
1.127417,0.458539,-0.806974,-0.64887,-0.652617,-1.044677,0.952345,0.721176,0
0.633019,0.173633,-0.759277,-0.625017,-0.603354,-0.514844,0.268983,-0.146225,0
0.676648,1.581475,-0.721174,-0.698226,-0.611867,-0.671232,0.518868,0.08646,0
0.04915,-0.467365,-0.448215,-0.473344,-0.605311,-0.634778,0.214969,-0.156614,0
0.792256,1.276774,-0.738746,-0.665543,-0.660565,-0.876505,1.20833,0.770804,0
0.42593,0.951174,-0.764179,-0.656021,-0.644649,-0.935434,0.633737,0.266645,0
0.712637,0.157946,-0.897376,-0.631607,-0.507632,-0.206887,-0.251842,-0.463965,0
1.368283,0.906654,-0.980383,-0.64417,-0.580074,-0.463217,0.095973,-0.258772,0
0.980847,0.40598,-0.731385,-0.611863,-0.603294,-0.793099,0.121746,-0.179005,0
0.367222,-0.819134,-0.711047,-0.490996,-0.649268,-0.996606,0.733631,0.405059,0
1.330284,0.940795,-0.958234,-0.66927,-0.455262,-0.038687,-0.358953,-0.514797,0
0.830256,0.282574,-0.766692,-0.633553,-0.669543,-1.089234,1.462743,1.33169,0
1.55788,0.332306,-0.927182,-0.614948,-0.380399,-0.077009,-0.513145,-0.561792,0
1.303744,0.582184,-0.877365,-0.643245,-0.617435,-0.795196,0.393161,0.029645,0
0.892985,0.484375,-0.692803,-0.650809,-0.662845,-0.977653,1.103154,0.73018,0
0.313741,-0.302121,-0.578911,-0.538965,-0.662421,-1.088517,1.080767,0.934714,0
1.00236,1.791931,-0.869085,-0.694758,-0.638516,-0.914026,0.873162,0.523521,0
0.830256,0.04068,-0.921316,-0.600737,-0.65058,-1.088168,0.853261,0.762751,0
0.461115,0.0553,-0.657655,-0.573612,-0.673113,-1.138751,1.549935,1.594094,0
0.859007,0.404794,-0.747805,-0.627276,-0.550238,-0.415922,-0.13039,-0.391492,0
1.111936,0.170203,-0.68627,-0.625845,-0.668171,-1.038902,1.164234,0.828885,0
0.739981,-0.28234,-0.793229,-0.538561,-0.679185,-1.244172,2.771946,4.270667,0
1.091428,-0.630885,-0.808685,-0.56248,-0.664459,-1.154213,1.473342,1.676581,0
1.63589,0.323329,-0.982703,-0.625209,-0.640997,-0.830501,0.713608,0.289114,0
1.153555,0.877899,-0.83398,-0.631372,-0.697866,-1.323558,6.014462,11.826724,0
0.737367,0.513264,-0.775452,-0.648644,1.422323,1.970831,-1.181132,-0.703359,0
0.866446,0.68605,-0.793265,-0.643666,-0.489738,-0.091477,-0.271438,-0.476453,0
0.57431,-1.158362,-0.617353,-0.446631,-0.646646,-0.879687,0.617614,0.181812,0
0.26991,-0.200657,-0.594854,-0.5484,-0.651023,-0.899451,1.030809,0.643004,0
1.089016,0.847107,-0.755437,-0.64583,-0.663854,-0.974802,1.070235,0.668359,0
0.663781,1.124638,-0.679026,-0.65826,-0.656026,-0.947949,1.0368,0.660901,0
1.480875,1.667027,-1.13489,-0.681353,3.882532,0.935875,-1.514747,-0.668501,0
0.710225,0.127971,-0.825135,-0.617077,-0.659052,-1.101207,1.076911,0.978757,0
1.346569,0.65218,-0.822542,-0.647848,-0.488266,-0.052926,-0.193327,-0.439302,0
1.491129,0.550484,-0.852368,-0.65364,-0.520059,-0.448612,-0.33871,-0.495047,0
-0.280784,-0.833173,-0.452474,-0.37721,-0.647917,-0.96303,0.753586,0.398268,0
1.103291,1.630095,-0.875506,-0.660216,-0.6553,-1.017467,0.793593,0.494583,0
1.27439,1.03576,-0.930033,-0.661442,-0.541846,-0.357962,-0.133729,-0.399438,0
1.119174,0.746027,-0.830609,-0.64351,-0.624859,-0.83059,0.390508,0.039927,0
0.278958,0.617939,-0.555446,-0.58365,-0.652617,-1.076102,1.155086,1.061747,0
0.530882,-0.295681,-0.730259,-0.574435,-0.646142,-0.867592,0.858273,0.461141,0
1.42659,1.641916,-0.966441,-0.666228,-0.658508,-1.041734,1.134268,0.885722,0
1.348982,0.076131,-0.852294,-0.626055,-0.224561,0.375473,-0.71068,-0.635403,0
0.990699,1.496689,-0.887324,-0.664665,-0.65649,-1.089817,0.924663,0.812396,0
0.572099,-0.073492,-0.608748,-0.594049,-0.670531,-1.085278,1.682676,1.623463,0
2.368541,0.993612,-1.591698,-0.481822,1.676305,0.88702,-1.300072,-0.692134,0
1.121788,0.652208,-0.761472,-0.636592,-0.661635,-1.00982,1.300766,1.036155,0
0.8387,1.805423,-0.760896,-0.692846,-0.655562,-0.907046,0.892858,0.445903,0
1.003566,1.856836,-0.813283,-0.687076,-0.646525,-0.920192,0.667148,0.279321,0
-0.041125,-0.825836,-0.504803,-0.416737,-0.638314,-0.977774,0.565798,0.266419,0
0.747219,0.780393,-0.733585,-0.627838,-0.656208,-0.980669,0.886523,0.540812,0
0.660966,0.703462,-0.75245,-0.643286,-0.645899,-0.892469,0.712268,0.303614,0
0.153096,-1.200547,-0.530074,-0.341349,-0.661635,-0.911974,1.165758,0.742527,0
2.254944,-0.378505,-1.201959,-0.499839,-0.681142,-1.175849,2.195153,2.58056,0
1.150137,3.75299,-0.87135,-0.741297,0.577649,0.950572,-1.043257,-0.688409,0
0.242768,1.241404,-0.541806,-0.600132,-0.624133,-0.915645,0.299607,-0.000462,0
0.187276,0.078573,-0.622086,-0.575409,-0.623164,-0.886032,0.388389,0.067553,0
0.820002,0.646954,-0.763045,-0.644841,-0.616568,-0.812577,0.424547,0.06536,0
0.085139,-0.496487,-0.54364,-0.504008,-0.611908,-0.753364,0.291827,-0.057814,0
0.66559,-0.092258,-0.74473,-0.59826,-0.674626,-1.195586,1.92881,2.508747,0
0.466946,0.072181,-0.61665,-0.590788,-0.673577,-1.122797,1.56782,1.533259,0
0.601051,1.459302,-0.778873,-0.658319,-0.66107,-1.028568,1.379337,1.162644,0
0.482628,0.39662,-0.603946,-0.601023,-0.613763,-0.651831,0.198548,-0.196402,0
1.180899,0.543796,-0.824643,-0.661893,-0.670067,-1.171409,1.587282,1.909464,0
0.17099,0.58815,-0.590718,-0.609757,-0.669018,-1.132234,1.380947,1.394849,0
0.15953,1.637342,-0.347284,-0.617935,3.306526,1.321392,-1.33966,-0.691937,0
0.321582,-0.073522,-0.511587,-0.585267,-0.65173,-1.0327,0.852252,0.594153,0
0.643675,-0.021521,-0.691862,-0.563326,-0.665528,-0.987929,1.168528,0.785957,0
0.597834,0.312386,-0.647976,-0.627479,-0.672569,-1.093234,1.569178,1.446993,0
0.453676,0.12896,-0.549038,-0.569723,-0.66111,-1.141232,1.302846,1.417239,0
0.484438,0.789945,-0.629853,-0.619354,-0.595123,-0.569265,0.09865,-0.259337,0
1.044783,0.082647,-0.756431,-0.622399,-0.655744,-0.97243,0.927021,0.58673,0
-0.030871,0.453989,-0.489962,-0.564954,-0.653707,-1.095975,0.985389,0.899271,0
0.680468,1.656849,-0.784323,-0.677573,0.095105,1.206708,-0.836432,-0.668628,0
1.229755,0.652183,-0.823127,-0.642907,-0.655462,-0.981658,0.819817,0.447471,0
1.185724,0.955465,-0.941942,-0.649861,-0.650136,-1.035362,0.989332,0.815213,0
0.672024,0.999678,-0.364039,-0.597378,-0.620905,-0.54033,0.447521,-0.031869,0
-0.022024,0.351369,-0.368083,-0.519068,-0.65175,-0.884788,0.887527,0.458618,0
0.644881,0.410732,-0.829662,-0.633687,-0.668736,-1.093941,1.432338,1.34151,0
0.274133,-0.009404,-0.526904,-0.589326,-0.665286,-0.99618,1.3207,1.050188,0
0.097203,0.141488,-0.482751,-0.55045,-0.644871,-1.064877,0.760969,0.61969,0
2.236849,2.262491,-1.422607,-0.603668,3.780234,1.487355,-1.457394,-0.683669,0
1.531542,3.106991,-1.104545,-0.703107,2.106035,1.760005,-1.339654,-0.700084,0
0.579739,-0.494639,-0.754252,-0.572162,-0.669603,-1.117463,1.351734,1.305415,0
0.574511,0.082161,-0.820854,-0.59843,-0.683159,-1.25461,3.063066,4.847472,0
-0.089177,-0.436815,-0.501584,-0.505082,-0.650902,-0.851909,0.980076,0.562154,0
0.634627,0.122929,-0.612833,-0.579966,-0.49928,-0.227969,-0.320152,-0.497087,0
0.558025,0.802358,-0.613767,-0.613411,-0.631254,-0.665092,0.60512,0.135806,0
0.161943,0.603555,-0.539187,-0.60816,-0.667424,-1.017777,1.345468,1.043761,0
0.505348,0.055054,-0.78764,-0.607888,-0.646021,-0.871474,0.687804,0.262234,0
1.211861,-0.721518,-0.980525,-0.522257,-0.668756,-1.123651,1.456114,1.4332,0
0.031457,-0.373352,-0.65037,-0.537889,-0.645133,-1.00352,0.65572,0.368745,0
1.466399,1.453051,-0.919215,-0.682692,-0.657882,-1.149229,1.309898,1.517859,0
1.257099,2.059466,-1.018013,-0.698551,-0.522439,-0.22001,-0.165479,-0.422965,0
1.160592,0.645665,-0.753484,-0.632491,-0.597322,-0.5405,0.154045,-0.227661,0
0.58577,1.218684,-0.758317,-0.666021,-0.644286,-0.981033,0.765793,0.469536,0
0.767928,0.526059,-0.601334,-0.608417,-0.651225,-1.030133,0.722135,0.480449,0
1.010402,0.93144,-0.876062,-0.622291,-0.641683,-0.953863,0.587822,0.246739,0
0.617739,-0.027393,-0.64937,-0.605782,-0.673416,-1.083744,1.420658,1.199991,0
0.745209,1.638715,-0.84203,-0.689074,-0.662845,-0.995915,1.221712,0.889054,0
0.754658,0.113289,-0.763658,-0.597389,-0.654877,-0.895357,0.9772,0.556927,0
0.623971,2.033749,-0.734336,-0.686249,-0.451752,0.071669,-0.359173,-0.519701,0
0.562448,0.521932,-0.749076,-0.636626,-0.656026,-1.02839,0.923521,0.656471,0
0.185668,0.277571,-0.675267,-0.606771,-0.694033,-1.249629,4.049523,6.059077,0
1.449108,0.708079,-0.914387,-0.673333,-0.602809,-0.717364,0.275542,-0.097386,0
0.924752,0.443071,-0.771917,-0.603505,-0.642329,-0.947362,0.503598,0.156166,0
0.508163,0.430619,-0.814118,-0.628669,-0.563956,-0.512861,-0.1254,-0.384277,0
-0.35417,-0.839401,-0.359898,-0.328696,-0.639726,-0.915489,0.532519,0.178709,0
0.982254,1.067953,-0.684173,-0.661797,-0.654554,-0.892315,0.93321,0.495896,0
0.310122,0.807006,-0.602372,-0.617426,-0.655038,-1.001794,0.942374,0.624127,0
0.60467,0.722803,-0.6014,-0.590085,-0.633755,-0.800968,0.603532,0.18953,0
1.067503,1.247595,-0.934341,-0.676241,-0.285767,0.537036,-0.620511,-0.618419,0
-0.011971,-0.738747,-0.50995,-0.448001,-0.59125,-0.429354,0.162804,-0.233219,0
0.457094,-0.626145,-0.582111,-0.537729,-0.625545,-0.884709,0.286218,-0.036636,0
1.26293,1.114559,-0.86235,-0.628834,-0.553768,-0.412147,-0.124129,-0.395593,0
0.299064,1.694447,-0.559347,-0.676024,-0.567204,-0.483968,0.013825,-0.298309,0
0.842118,0.44166,-0.749081,-0.62944,-0.648966,-1.085727,0.885288,0.781951,0
-0.015992,-0.603469,-0.440198,-0.465994,-0.669684,-1.134744,1.637361,1.694269,0
0.366619,-1.05572,-0.602836,-0.406658,-0.670753,-0.987418,1.469962,1.135879,0
0.522438,0.963291,-0.749171,-0.684117,-0.655583,-1.101119,1.044989,0.968106,0
0.740986,0.487384,-0.785044,-0.615386,-0.626533,-0.898095,0.66207,0.356399,0
1.440061,0.624977,-0.998722,-0.674205,-0.622559,-0.653381,0.652515,0.174583,0
1.269766,0.693415,-0.823796,-0.667105,-0.447475,-0.009674,-0.423418,-0.546782,0
0.356968,-0.188137,-0.5099,-0.517125,-0.645516,-0.939574,0.783937,0.453697,0
0.886551,0.68825,-0.797286,-0.653274,-0.647856,-0.795968,0.784882,0.309896,0
0.279561,1.298182,-0.508803,-0.605426,-0.575212,-0.468819,0.036333,-0.290681,0
0.45629,0.075614,-0.573202,-0.541006,-0.667142,-1.075266,1.092107,0.85556,0
0.337465,-1.260899,-0.462915,-0.357529,-0.665911,-1.14708,1.365658,1.501121,0
0.539728,-0.133493,-0.57316,-0.539055,-0.562322,-0.440824,-0.065121,-0.354761,0
1.026085,2.450594,-0.889072,-0.710023,-0.620058,-0.666283,0.373806,-0.04666,0
-0.455301,-0.79626,-0.245742,-0.321037,-0.625242,-0.890796,0.331427,0.002908,0
0.987884,0.988846,-0.768479,-0.66909,-0.675312,-1.11838,1.731236,1.711736,0
0.333444,-0.6997,-0.699389,-0.515843,-0.675655,-1.031865,1.674275,1.410683,0
0.682479,1.33526,-0.717446,-0.66338,-0.637507,-0.970368,0.580892,0.287141,0
0.328217,0.504855,-0.605767,-0.604697,-0.648643,-0.928291,0.558099,0.156453,0
1.303141,0.636173,-0.875424,-0.660215,-0.668736,-1.041662,1.376602,1.130557,0
0.897207,0.42169,-0.834197,-0.630076,-0.639989,-1.031031,0.587284,0.378194,0
1.014826,-0.042926,-0.787177,-0.575556,-0.631819,-0.826785,0.383113,-0.011239,0
0.142842,1.042543,-0.412281,-0.611056,2.025907,1.534667,-1.265807,-0.698388,0
0.508565,-0.199089,-0.808559,-0.560657,-0.652678,-1.098497,1.020287,0.966991,0
1.431817,1.101271,-0.796678,-0.664899,-0.6297,-0.767055,0.38021,-0.024832,0
0.83106,0.712479,-0.745774,-0.669908,-0.6366,-0.91973,0.478574,0.13311,0
0.654934,-0.240812,-0.69418,-0.58206,-0.650943,-0.90279,0.735364,0.301484,0
0.895599,-0.615501,-0.730243,-0.548907,-0.650257,-0.813898,0.85815,0.383986,0
1.02508,1.215062,-0.837939,-0.671696,-0.071466,1.070223,-0.735885,-0.648228,0
0.807134,-0.070637,-0.705504,-0.563137,-0.67626,-1.173443,1.801216,2.10482,0
0.703791,0.71218,-0.790673,-0.60895,-0.657075,-0.915238,0.973512,0.565678,0
0.361994,0.850675,-0.621942,-0.642522,-0.653343,-1.109511,1.001622,0.978952,0
1.299321,1.326791,-0.91912,-0.675146,-0.630406,-0.832792,0.364887,-0.013847,0
1.399849,0.536349,-0.893443,-0.653069,-0.657035,-0.867286,1.070289,0.606579,0
0.034674,-0.966455,-0.529971,-0.376157,-0.634905,-0.84652,0.613169,0.208118,0
