@relation HTRU_2-weka.filters.unsupervised.attribute.ClassAssigner-Clast-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Standardize

@attribute Profile_mean numeric
@attribute Profile_stdev numeric
@attribute Profile_skewness numeric
@attribute Profile_kurtosis numeric
@attribute DM_mean numeric
@attribute DM_stdev numeric
@attribute DM_skewness numeric
@attribute DM_kurtosis numeric
@attribute class {0,1}

@data
2.191209,0.504323,-1.338383,-0.564121,1.237456,2.069212,-1.115864,-0.700574,0
-1.631283,-1.33155,1.770618,1.706192,0.309728,0.926844,-0.901855,-0.669828,1
1.035736,-0.820521,-0.760797,-0.490134,-0.630245,-0.926702,0.442192,0.124848,0
0.511983,0.678379,-0.595764,-0.633323,-0.551751,-0.405816,0.048462,-0.280679,1
0.943048,0.30166,-0.664872,-0.586356,0.091251,1.0247,-0.876494,-0.675643,1
0.401804,0.104265,-0.778295,-0.618175,-0.616487,-0.719538,0.498554,0.067811,0
-1.435051,-0.777334,1.424924,1.079334,1.538239,1.623677,-1.117809,-0.694503,1
-0.006744,0.159621,-0.454325,-0.502566,-0.617939,-0.773617,0.277197,-0.085109,0
0.389539,0.635811,-0.647802,-0.627396,-0.569624,-0.379539,0.011196,-0.323258,1
0.990297,3.125019,-0.863025,-0.735553,4.171252,-0.87512,-1.673896,-0.528546,0
0.487253,0.316527,-0.690161,-0.577015,-0.469948,-0.256148,-0.407757,-0.523355,0
1.52752,0.204649,-0.95457,-0.61742,-0.661271,-1.147149,1.316843,1.489435,0
2.09068,0.125,-1.167846,-0.54748,-0.67269,-1.101587,1.522939,1.386133,0
-0.489481,-1.299286,0.328344,0.156701,-0.128334,0.783611,-0.677503,-0.628856,1
0.809145,0.485889,-0.75257,-0.653222,-0.658326,-1.081948,1.030734,0.868019,0
0.085139,-0.496487,-0.54364,-0.504008,-0.611908,-0.753364,0.291827,-0.057814,0
0.741791,1.751778,-0.638291,-0.665456,0.570508,1.21692,-0.998027,-0.686507,1
-1.500998,-1.456067,1.605028,1.613755,1.699403,1.305225,-1.089275,-0.690864,1
-0.666612,1.163067,0.339332,-0.224986,-0.691269,-1.311834,5.249512,10.002862,1
1.093238,1.643369,-0.772578,-0.684487,-0.658972,-0.97646,0.988822,0.622268,0
1.400453,-0.734914,-0.860571,-0.490559,-0.660222,-0.952486,1.043398,0.650531,0
0.576924,-0.102869,-0.540215,-0.50292,-0.65528,-1.067546,0.929175,0.749215,0
-2.075216,-1.461017,2.419818,2.798889,2.631266,0.38236,-1.130016,-0.683767,1
0.479814,0.181586,-0.793676,-0.615183,-0.647655,-0.694726,0.855514,0.323977,0
0.57431,-0.297056,-0.826044,-0.578159,-0.138804,0.840665,-0.697363,-0.63615,0
0.145255,-0.624889,-0.512923,-0.473588,-0.682151,-1.135898,2.000446,2.008951,1
0.426332,-0.042771,-0.628366,-0.574596,-0.580215,-0.553789,-0.06236,-0.355928,1
0.42593,0.951174,-0.764179,-0.656021,-0.644649,-0.935434,0.633737,0.266645,0
0.543951,-0.121044,-0.730231,-0.612404,-0.663107,-1.132745,1.268664,1.323598,0
-0.13341,-0.830622,-0.161245,-0.24271,-0.301239,0.456672,-0.573778,-0.599576,1
1.112539,1.172952,-0.775178,-0.668869,-0.641381,-0.892617,0.704352,0.324234,0
0.598638,0.292396,-0.788519,-0.608412,-0.663612,-1.091219,1.030579,0.878493,0
-0.409662,-0.346229,0.096135,-0.138806,-0.020428,0.941196,-0.768262,-0.651781,1
0.839102,0.71741,-0.632167,-0.607179,-0.629801,-0.797033,0.558445,0.150502,0
-0.965181,-0.002625,0.615088,0.173799,0.249753,1.027624,-0.883014,-0.670124,1
0.514194,1.102521,-0.640823,-0.633179,-0.648078,-1.024097,0.764625,0.508514,0
1.299321,1.326791,-0.91912,-0.675146,-0.630406,-0.832792,0.364887,-0.013847,0
-1.704668,-0.484862,1.2277,0.759908,0.779281,1.099475,-0.927086,-0.676289,1
0.530882,-0.295681,-0.730259,-0.574435,-0.646142,-0.867592,0.858273,0.461141,0
1.03272,3.209882,-0.789648,-0.741154,0.970926,1.751381,-1.051472,-0.693578,0
-1.442892,-0.617248,1.272484,0.838318,1.201991,0.8531,-1.046789,-0.681013,1
-0.69476,-1.468584,0.522607,0.437818,-0.536217,-0.146025,-0.070823,-0.379312,1
-0.527481,-1.04275,0.101153,0.025971,-0.62502,-0.647385,0.428842,-0.024936,1
-0.640877,0.649426,0.143572,-0.308366,0.228389,1.313602,-0.882756,-0.675169,1
0.902234,0.631812,-0.735606,-0.629713,-0.607752,-0.58246,0.246852,-0.156681,0
0.783409,0.865027,-0.721334,-0.62867,-0.232933,0.646653,-0.650246,-0.625367,0
1.467404,0.414626,-0.813182,-0.65103,-0.654413,-1.049648,1.039665,0.87853,0
-0.805944,1.02782,0.205734,-0.305332,-0.52609,-0.247765,-0.159056,-0.417562,1
0.805123,1.200128,-0.940501,-0.672522,-0.308825,0.401914,-0.576813,-0.600242,0
-1.779662,-1.579912,2.168167,2.431162,0.486002,0.969716,-0.925666,-0.671764,1
1.113343,1.153527,-0.886995,-0.693601,-0.595426,-0.608687,0.13014,-0.218127,0
0.77778,0.952912,-0.649663,-0.634179,-0.602063,-0.625849,0.205515,-0.169894,0
-0.277165,2.102517,-0.11791,-0.563193,-0.401359,0.112119,-0.376749,-0.519653,1
-1.494363,-1.54787,2.099436,2.520779,1.109093,1.559327,-1.051383,-0.690655,1
-1.131254,-1.708886,1.469157,1.55246,-0.194987,0.512793,-0.624799,-0.607438,1
0.870869,0.224051,-0.773351,-0.619825,-0.682353,-1.201842,2.432792,3.097711,0
0.466946,0.072181,-0.61665,-0.590788,-0.673577,-1.122797,1.56782,1.533259,0
2.366128,1.891425,-1.495063,-0.553907,-0.372572,0.443722,-0.453329,-0.563917,0
0.685093,-0.261494,-0.797198,-0.570778,-0.571319,-0.713727,-0.1532,-0.363882,0
-1.935079,-0.664718,1.70703,1.459138,2.244525,1.098011,-1.142725,-0.695443,1
-0.700591,-1.458863,0.514916,0.469484,-0.501035,-0.060126,-0.188469,-0.439444,1
1.246242,0.15137,-0.779577,-0.615401,-0.644891,-1.056927,0.669958,0.508591,0
-1.601124,-0.259131,1.318906,0.815705,1.454419,0.752484,-1.060294,-0.679066,1
0.469962,1.329726,-0.591467,-0.62465,-0.614389,-0.735416,0.516158,0.109244,0
1.502388,0.183522,-1.004725,-0.627922,-0.617818,-0.910859,0.299746,0.013787,0
0.73415,0.107011,-0.760144,-0.61958,-0.658266,-1.13316,1.145844,1.233815,0
0.17099,-0.33859,-0.687492,-0.542384,-0.655098,-1.117277,1.023505,1.040916,0
-1.317232,-1.552155,1.576177,1.608781,-0.10217,0.564535,-0.696987,-0.625052,1
-1.333316,-0.776761,1.19731,0.847908,0.584669,1.011247,-0.941659,-0.675988,1
-1.562923,-1.007574,1.710769,1.605132,-0.075339,0.517221,-0.721625,-0.629695,1
1.092836,-0.172932,-0.783749,-0.607772,-0.566296,-0.652167,-0.12398,-0.361968,0
-1.304163,-1.98012,1.833621,2.388133,0.177391,1.082996,-0.830495,-0.662329,1
0.868255,0.26527,-0.869604,-0.612123,1.830368,1.621124,-1.319405,-0.701958,0
0.737367,1.100115,-0.749228,-0.648362,-0.649087,-0.98219,0.880788,0.587623,0
-0.026849,-0.032445,-0.454451,-0.513078,-0.646747,-1.073816,0.720827,0.607675,0
-1.216703,0.025519,0.778858,0.191273,3.144252,1.510679,-1.314866,-0.695893,1
-1.518289,-0.636638,1.532627,1.189252,1.268038,1.460234,-1.045695,-0.689509,1
0.662574,-0.309139,-0.652884,-0.545751,-0.68201,-1.077307,2.231157,2.241708,1
1.342146,0.714768,-0.780241,-0.673505,-0.483706,-0.100789,-0.302826,-0.490819,0
-1.734827,0.38798,1.025231,0.406526,1.613888,0.874824,-1.084621,-0.68684,1
-0.061431,-0.320525,-0.438032,-0.515195,-0.660767,-0.804365,1.181692,0.673319,1
0.400999,-0.218755,-0.664683,-0.596996,-0.655845,-1.089825,1.022654,0.907584,0
0.858202,0.986977,-0.955228,-0.655597,-0.414089,0.112751,-0.471111,-0.56453,0
1.42659,1.641916,-0.966441,-0.666228,-0.658508,-1.041734,1.134268,0.885722,0
1.938682,0.586645,-1.076986,-0.61163,-0.584351,-0.660516,0.075973,-0.233155,0
0.077499,0.310597,-0.230994,-0.436803,-0.609023,-0.538522,0.32062,-0.109833,1
-0.557639,-0.915161,0.578603,0.349554,-0.435271,-0.026068,-0.301817,-0.475916,1
0.85961,0.878417,-0.845019,-0.665593,-0.555079,-0.550224,-0.075653,-0.341263,0
-1.191772,-0.950457,0.887636,0.604312,2.1858,0.86619,-1.24105,-0.686051,1
-0.83168,-0.869341,0.81734,0.540472,-0.122161,0.7279,-0.7013,-0.633822,1
-0.06686,0.536533,-0.04731,-0.429192,2.495823,1.300455,-1.311549,-0.689822,1
0.76451,0.213487,-0.497097,-0.580083,1.764926,2.382139,-1.168987,-0.702411,1
0.185466,0.292975,-0.648483,-0.602377,-0.610899,-0.739975,0.346926,-0.023221,0
-0.195335,-0.565176,-0.159435,-0.309823,-0.472994,-0.016272,-0.285246,-0.482596,1
-1.283856,-0.982446,1.202687,0.900127,1.667469,1.441995,-1.066139,-0.694294,1
0.381296,0.110857,-0.664576,-0.573244,-0.66339,-1.085837,1.033401,0.873638,0
-0.966991,1.304807,0.208646,-0.319321,-0.503073,-0.222975,-0.188603,-0.427912,1
0.178228,-0.27911,-0.380722,-0.464852,-0.580034,-0.475463,0.025544,-0.311423,1
0.455687,0.59875,-0.403285,-0.570238,-0.643902,-0.915853,0.859861,0.473089,1
-1.0828,-1.436395,1.031797,1.047698,0.105332,1.344395,-0.803641,-0.661824,1
-0.51401,1.822234,0.06785,-0.459384,0.914018,1.656014,-1.036306,-0.691496,1
-1.147339,0.25707,0.808837,0.222745,1.094831,1.458558,-1.063217,-0.690944,1
0.374862,0.644918,-0.561945,-0.604872,-0.674001,-1.096543,1.604714,1.471845,0
0.102028,-0.862928,0.058213,-0.11205,-0.526635,-0.260725,-0.133155,-0.400514,1
0.772753,0.257118,-0.820229,-0.620809,-0.671923,-1.108911,1.548069,1.452286,0
-0.148891,-0.567958,-0.105221,-0.280081,-0.442997,0.150296,-0.374976,-0.531024,1
-0.776791,0.830299,0.041144,-0.448051,3.084519,1.619394,-1.37954,-0.692885,1
-1.583431,-0.77523,1.556537,1.204894,1.913683,1.896257,-1.19649,-0.69923,1
-1.434448,-1.60266,2.507646,3.114891,2.367077,1.553083,-1.241137,-0.695206,1
0.237942,3.808047,-0.484809,-0.715084,-0.446426,-0.195653,-0.435914,-0.534761,1
0.785822,1.388372,-0.77559,-0.67579,-0.629438,-0.744619,0.475167,0.046377,0
0.74541,1.6119,-0.73214,-0.679002,-0.667989,-1.147957,1.645343,1.80842,0
1.577382,0.92035,-0.921186,-0.636386,-0.654292,-0.918967,0.802921,0.368412,0
-0.121346,-0.673391,-0.430544,-0.430075,-0.599541,-0.504624,0.23884,-0.166562,0
0.902234,0.719719,-0.774496,-0.649876,-0.644346,-1.034781,0.683965,0.456234,0
-0.93824,-1.629454,0.877586,0.898382,-0.63077,-0.733038,0.520917,0.071853,1
-0.764527,-1.148188,0.537095,0.452373,-0.561918,-0.305967,0.050299,-0.301362,1
1.777635,0.954688,-0.986275,-0.655784,-0.686629,-1.210959,2.729351,3.527703,0
0.8007,0.862721,-0.92346,-0.665207,-0.638758,-0.818501,0.63367,0.204084,0
0.400597,-0.254127,-0.590568,-0.536063,-0.466035,-0.215898,-0.438329,-0.546438,0
-0.475608,-1.430836,0.168349,0.111431,0.607727,1.473129,-1.004641,-0.690712,1
-0.706622,-0.574721,0.535377,0.231804,0.164359,0.896524,-0.834799,-0.659492,1
-1.578606,-1.596098,2.651633,3.378444,0.893401,1.095776,-0.993249,-0.679447,1
-1.865514,-1.329205,2.107514,2.1889,-0.147338,0.366036,-0.68467,-0.619113,1
-1.784086,-1.236922,2.04293,2.054615,1.68163,1.235451,-1.086162,-0.690028,1
1.349384,1.088684,-0.794163,-0.670126,-0.651508,-0.878469,0.795746,0.347487,1
-0.147685,-0.341426,-0.24741,-0.363966,-0.421371,0.180732,-0.389602,-0.531383,1
0.381095,0.285355,-0.625287,-0.616895,-0.669058,-0.994353,1.376955,1.031965,0
0.165562,0.222895,-0.550925,-0.57891,-0.65875,-1.132685,1.239522,1.318257,1
0.773356,1.55869,-0.826568,-0.68481,-0.63785,-0.984336,0.568733,0.278021,0
0.510776,-0.195248,-0.627483,-0.575583,-0.632968,-0.917199,0.461383,0.127129,1
-0.013178,0.505637,-0.472316,-0.555588,-0.121052,0.737896,-0.709747,-0.63699,1
1.23438,0.30066,-0.813015,-0.613741,-0.662542,-1.151068,1.353894,1.537293,0
0.431158,0.264474,-0.56094,-0.575927,-0.176528,0.458542,-0.710493,-0.634801,1
-1.922212,-1.576531,2.473703,2.998373,1.708279,1.280853,-1.161551,-0.691925,1
-0.98971,-1.557004,1.425664,1.597465,0.982002,1.394351,-1.057477,-0.691163,1
0.46956,0.407676,-0.624885,-0.623623,-0.613804,-0.824493,0.199423,-0.113091,0
0.361994,0.850675,-0.621942,-0.642522,-0.653343,-1.109511,1.001622,0.978952,0
0.24699,0.040932,-0.580877,-0.574151,-0.657499,-0.976201,1.001372,0.656413,0
1.205427,1.948796,-0.921453,-0.682475,-0.66579,-1.133106,1.345791,1.379682,0
-0.4931,-1.255123,0.181489,0.010314,-0.503557,-0.206114,-0.209491,-0.432339,1
0.996529,0.685931,-0.857869,-0.654348,-0.552699,-0.308632,-0.060794,-0.367582,0
-1.503611,-1.549383,1.979396,2.098021,1.356337,1.311091,-1.026078,-0.68748,1
-1.537791,0.286733,1.099084,0.513303,1.407335,1.205371,-1.115699,-0.690136,1
0.34591,1.409973,-0.711113,-0.666982,-0.641139,-0.949425,0.680421,0.344029,0
-0.277366,-0.852653,0.011549,-0.161396,-0.591089,-0.4166,0.179991,-0.220633,1
0.472374,0.476462,-0.710394,-0.637068,-0.668957,-1.001385,1.209757,0.802145,0
0.638447,0.218451,-0.688872,-0.594936,-0.658568,-1.106483,1.095286,1.053499,0
-0.05359,-0.357521,-0.15009,-0.33293,-0.564601,-0.319679,0.038706,-0.30506,1
0.934805,0.747432,-0.934793,-0.649656,-0.669401,-1.104418,1.321245,1.199133,0
0.546162,1.652819,-0.594238,-0.660492,-0.638032,-0.941714,0.624451,0.278522,0
0.540131,0.85994,-0.681924,-0.659019,-0.594236,-0.690415,0.209664,-0.133698,0
0.15953,1.637342,-0.347284,-0.617935,3.306526,1.321392,-1.33966,-0.691937,0
0.918117,0.365454,-0.678537,-0.608622,-0.6529,-0.92363,0.848032,0.442505,0
0.563654,0.873271,-0.742897,-0.631071,-0.671439,-1.156324,1.486039,1.666999,0
1.523499,0.62399,-1.122372,-0.611931,-0.613622,-0.715924,0.188983,-0.182405,0
0.893387,0.716914,-0.863934,-0.639249,-0.631012,-0.767396,0.537268,0.125396,0
-1.523114,-1.627061,2.263554,2.677685,0.75247,1.368114,-0.965742,-0.681531,1
0.821811,1.277521,-0.800841,-0.654853,-0.165231,0.741138,-0.699639,-0.636904,0
0.534501,1.026548,-0.684176,-0.62824,-0.553345,-0.43131,-0.095435,-0.3742,0
-1.918392,-1.368329,2.208664,2.395987,0.846236,1.278663,-1.029695,-0.686751,1
0.661368,0.206874,-0.680292,-0.601561,-0.626957,-0.917014,0.447344,0.126886,0
-0.218054,-0.956807,0.155379,-0.070651,-0.068016,0.74249,-0.743998,-0.642398,1
-0.425545,3.022574,-0.292976,-0.648343,2.63171,1.951085,-1.311734,-0.699189,1
0.203159,-0.634145,-0.56925,-0.481446,-0.664963,-1.115327,1.29462,1.272448,0
0.77396,1.553361,-0.819482,-0.658582,-0.233256,0.581575,-0.653957,-0.625024,0
1.375723,0.167656,-0.863928,-0.621258,-0.650459,-0.914192,0.772396,0.358046,0
-1.926032,-1.037762,1.947112,1.901236,2.562959,1.327697,-1.257265,-0.694449,1
0.793663,-0.168962,-0.700893,-0.568977,-0.654049,-1.0598,1.05105,0.853316,0
0.050155,-1.237751,-0.457196,-0.310756,-0.164989,0.937265,-0.692171,-0.640215,0
-1.062493,-1.578405,1.493298,1.463905,0.08288,0.606443,-0.812112,-0.649189,1
0.780393,0.228793,-0.753377,-0.628714,-0.643761,-0.821367,0.602587,0.142098,0
1.158782,1.314938,-0.832453,-0.663284,-0.636297,-0.948817,0.790169,0.475981,0
1.03473,1.207539,-0.918588,-0.665851,-0.610435,-0.625049,0.236567,-0.163022,0
-1.42158,-1.333799,1.297554,1.119252,0.731994,1.114536,-1.015787,-0.685455,1
-1.028916,-1.700097,1.738808,1.977163,0.251568,0.978551,-0.846574,-0.661058,1
-1.317232,-1.017946,1.32371,1.126999,3.741985,1.326188,-1.52903,-0.675062,1
-1.407908,-0.574358,1.491551,1.177576,1.275765,0.998851,-1.052278,-0.682979,1
0.126356,0.511519,-0.534314,-0.589818,-0.46553,0.019476,-0.356961,-0.522298,1
0.339275,0.831409,-0.533752,-0.612355,-0.093172,0.981106,-0.721549,-0.643457,1
0.306704,-0.380269,-0.646576,-0.543668,-0.584492,-0.564068,0.074778,-0.261839,0
0.286598,1.078155,-0.532676,-0.619289,-0.479228,-0.075158,-0.322617,-0.501374,1
0.601453,1.386718,-0.59242,-0.640757,-0.237835,0.654827,-0.610777,-0.612712,1
1.175671,1.620292,-0.882753,-0.676506,-0.641925,-0.9005,0.600641,0.206512,0
0.333444,0.155158,-0.633196,-0.591758,-0.548463,-0.274208,-0.111809,-0.402211,0
-1.996804,-1.466952,2.368252,2.681223,2.066637,0.370578,-1.057221,-0.673217,1
0.525655,0.642964,-0.781131,-0.644047,-0.655885,-1.068042,1.013491,0.862391,0
1.305755,0.027239,-0.822581,-0.603332,-0.690301,-1.244736,3.620536,5.340705,0
1.137269,1.546937,-0.949537,-0.674185,-0.589051,-0.766387,-0.033001,-0.289198,0
1.013619,1.013917,-0.883336,-0.661071,-0.525465,-0.314428,-0.257471,-0.467681,0
0.654733,0.3706,-0.725568,-0.593778,-0.677128,-1.155014,1.895257,2.077189,0
-1.393432,0.454572,0.947983,0.337632,3.240761,1.477419,-1.389765,-0.69346,1
-0.809161,-1.471001,1.102004,1.052279,0.080519,1.177516,-0.797882,-0.658721,1
0.483835,0.194109,-0.681557,-0.600489,-0.572227,-0.402793,0.045365,-0.297757,1
0.210599,0.567596,-0.333829,-0.558632,-0.089299,0.923337,-0.711,-0.638099,1
-0.376487,-0.821201,0.46989,0.124264,-0.446386,0.072426,-0.332305,-0.503576,1
0.111679,0.570721,-0.242267,-0.506099,-0.365996,0.221315,-0.516926,-0.577668,1
-0.492497,-0.180429,-0.048579,-0.258442,-0.022949,0.846671,-0.740734,-0.643455,1
1.168634,0.028563,-0.777977,-0.593851,-0.648724,-0.875833,0.709893,0.269525,0
-1.508035,-1.410158,1.650998,1.566394,1.353008,1.32726,-1.100259,-0.689833,1
-0.667014,-1.393565,0.377159,0.341892,-0.26642,0.377978,-0.576705,-0.592278,1
1.229353,0.178187,-0.77932,-0.630708,-0.644306,-1.001096,0.72406,0.432155,0
-0.998959,-1.048176,0.794819,0.518233,0.044792,0.769907,-0.775635,-0.646993,1
-0.341905,-0.268352,0.22416,-0.106323,0.836331,1.737105,-1.018153,-0.691474,1
0.396978,0.621261,-0.36678,-0.536874,0.607606,1.051987,-1.030938,-0.688175,0
0.539728,-0.133493,-0.57316,-0.539055,-0.562322,-0.440824,-0.065121,-0.354761,0
-1.541611,-1.020132,1.530779,1.303528,3.727299,1.628349,-1.490005,-0.681154,1
-0.09159,0.652694,-0.061883,-0.410017,2.387371,2.311759,-1.265913,-0.701408,1
-1.119995,-1.482483,1.184906,1.257357,-0.219618,0.604581,-0.597777,-0.603777,1
-1.066313,-0.667375,1.067815,0.755858,0.19704,0.933714,-0.851218,-0.661604,1
-1.448924,-1.544364,1.5637,1.603772,2.11239,1.613506,-1.236983,-0.695336,1
1.285448,0.084192,-0.796284,-0.63113,-0.690624,-1.23771,3.564945,5.154614,0
-0.91934,-0.678922,0.589388,0.175899,-0.631798,-0.874939,0.652791,0.263771,1
-1.433845,-1.320813,1.637821,1.569975,2.07626,1.079239,-1.161579,-0.689338,1
0.171594,-0.579725,-0.680758,-0.504513,-0.657681,-0.997435,0.938841,0.580218,0
1.057048,0.559637,-0.861933,-0.661143,-0.440858,0.107007,-0.358912,-0.518038,0
0.302079,-0.35198,-0.553278,-0.523089,-0.620643,-0.731459,0.406282,-0.002722,0
-1.190767,-0.356636,0.687629,0.156735,0.362441,1.19526,-0.903591,-0.673793,1
-1.019668,2.174284,0.172087,-0.418734,-0.143444,0.293538,-0.706628,-0.623254,1
1.177883,0.572097,-1.046556,-0.61867,-0.67277,-1.048767,1.522787,1.234054,0
0.578935,1.075334,-0.644275,-0.635605,-0.662522,-1.113024,1.418497,1.468016,1
1.361246,0.606603,-0.950668,-0.635933,-0.62736,-0.844873,0.517668,0.163934,0
-0.257059,0.156389,0.10868,-0.268245,-0.659032,-1.030853,1.441913,1.229643,1
0.50776,0.611523,-0.473296,-0.598177,1.075969,2.172934,-1.080661,-0.699323,1
-1.655409,-1.412816,1.919299,1.971591,-0.011955,0.565079,-0.77193,-0.640882,1
0.754256,0.050182,-0.684276,-0.595486,-0.649026,-1.09395,0.901266,0.83027,0
-0.28561,0.085906,0.06766,-0.27336,-0.458651,0.113507,-0.313674,-0.5018,1
0.541739,0.24114,-0.622615,-0.587806,-0.629297,-0.944403,0.430122,0.147887,0
-1.172672,-0.473855,0.904923,0.473577,-0.015909,0.678885,-0.784475,-0.649317,1
0.655738,0.259487,-0.284456,-0.475952,0.291814,1.481315,-0.899496,-0.678864,1
-1.523516,-1.484374,2.315847,2.793935,0.858642,1.064209,-0.960255,-0.676965,1
0.700775,1.135329,-0.749693,-0.655329,-0.663309,-1.03084,1.081728,0.80082,0
0.732944,0.08202,-0.613282,-0.589003,-0.626816,-0.753686,0.534135,0.116846,0
0.50193,-1.073791,-0.725256,-0.441842,-0.63898,-1.027627,0.55726,0.35488,0
0.580342,0.847149,-0.772757,-0.655631,-0.604544,-0.784283,0.123798,-0.18189,0
1.426188,0.884945,-0.956666,-0.681562,-0.30362,0.469386,-0.584181,-0.605606,0
0.322788,0.707356,-0.321441,-0.533789,-0.635248,-0.880257,0.743426,0.346482,1
-1.0068,-0.222534,0.664961,0.145215,-0.16507,0.579952,-0.6855,-0.6269,1
2.24087,1.665402,-1.57945,-0.532805,0.63371,1.764597,-0.985964,-0.689615,0
0.119118,-0.657934,-0.588552,-0.494842,-0.644467,-0.965186,0.683427,0.337199,0
1.027291,0.079381,-0.568151,-0.593089,-0.624818,-0.859515,0.4122,0.055004,0
-1.568352,-0.598702,1.431773,1.080228,1.360472,0.786177,-1.049603,-0.67996,1
-1.455157,-1.445779,1.525389,1.523728,0.646662,0.970415,-0.977916,-0.677742,1
1.265342,0.095723,-0.955155,-0.613955,-0.591149,-0.568003,0.271406,-0.122659,0
-1.035953,-0.599271,1.128137,0.689472,0.46484,1.072782,-0.908205,-0.67171,1
-0.04595,-0.060167,-0.485305,-0.513593,0.846336,1.748723,-1.100209,-0.702282,0
-1.168249,-0.440455,0.960234,0.495027,0.134503,0.854178,-0.857567,-0.665077,1
0.714045,0.506075,-0.583165,-0.594656,-0.665326,-0.968996,1.134687,0.70911,1
-0.91733,-1.132596,0.942406,0.838617,0.437889,1.340564,-0.922277,-0.678278,1
1.4286,0.804507,-1.051989,-0.681916,-0.680658,-1.13856,2.46402,2.731757,0
0.832266,0.989143,-0.707756,-0.623251,-0.633574,-0.656672,0.544757,0.055176,0
0.200948,-0.895709,-0.558202,-0.446779,-0.682453,-1.272802,3.542994,6.005123,0
-1.274005,-0.156796,1.050125,0.524939,1.273505,1.450569,-1.057954,-0.690047,1
-0.646305,0.995091,0.201127,-0.255433,0.114128,1.297093,-0.794355,-0.658924,1
0.653929,0.676723,-0.690391,-0.632384,-0.677229,-1.198258,2.225966,2.893589,0
0.948678,0.764944,-0.83998,-0.620686,-0.540615,-0.335649,-0.15067,-0.409254,0
-0.676866,-0.191882,0.576136,0.025293,-0.644608,-0.899416,0.964244,0.561415,1
0.678056,0.60276,-0.753888,-0.607009,-0.664015,-1.03157,1.088238,0.769959,0
-0.606898,0.069604,0.060339,-0.224045,-0.61447,-0.712527,0.322718,-0.056133,1
-1.102503,-1.432546,1.328525,1.240885,0.410897,0.998618,-0.941288,-0.676031,1
0.809748,1.436634,-0.852371,-0.659916,-0.662825,-1.090382,1.388857,1.33178,0
0.540131,-0.277518,-0.585466,-0.556442,-0.636822,-0.932426,0.517641,0.175204,0
0.90907,0.890265,-0.686947,-0.639367,-0.583786,-0.631334,0.210119,-0.123009,0
1.982914,0.46667,-1.015523,-0.642133,-0.622498,-0.726355,0.421382,0.011239,0
1.056042,1.275217,-0.794644,-0.654821,0.970039,1.828587,-1.085506,-0.69869,0
0.24136,0.490313,-0.439893,-0.584322,-0.629478,-0.855705,0.428854,0.054835,0
1.074942,0.680733,-0.874055,-0.647815,-0.643176,-0.949679,0.825567,0.522128,0
-0.480031,-0.477841,0.112487,-0.159734,-0.526716,-0.303503,-0.146681,-0.399387,1
0.541538,0.129207,-0.663037,-0.604411,-0.57144,-0.342185,0.067251,-0.289984,0
-1.565939,-1.235757,1.729648,1.572949,0.731611,1.071832,-0.948209,-0.676047,1
0.230704,-0.928299,-0.542893,-0.435731,-0.659012,-1.0877,1.141619,1.005085,0
-1.351009,-0.222792,0.934406,0.353572,0.272932,1.226035,-0.86859,-0.669152,1
1.286252,1.187496,-0.852342,-0.665782,-0.653989,-1.059448,1.221417,1.133804,0
0.69032,0.224394,-0.705773,-0.64113,-0.220889,0.728552,-0.647332,-0.625191,1
-1.808816,-1.503595,2.165574,2.360724,0.924407,1.108095,-1.022963,-0.684115,1
0.140028,-0.855733,-0.036707,-0.192433,-0.361961,0.256239,-0.498,-0.572852,1
-1.050027,-0.693255,0.847844,0.411567,-0.200071,0.544882,-0.645098,-0.616342,1
-1.242841,-0.672165,1.357047,0.953769,0.777283,1.036431,-0.925188,-0.675086,1
0.36501,-0.170136,-0.714514,-0.595934,-0.651044,-0.826097,0.79519,0.303346,1
-0.389958,-0.561299,0.38999,0.010994,-0.586166,-0.501854,0.227114,-0.162895,1
0.328217,0.504855,-0.605767,-0.604697,-0.648643,-0.928291,0.558099,0.156453,0
1.071524,0.173003,-0.85679,-0.651776,-0.590665,-0.722937,0.11058,-0.194717,0
-1.267169,2.089209,0.2792,-0.34038,1.009942,1.32083,-1.010802,-0.687385,1
0.021605,-0.018848,-0.281284,-0.503876,-0.606077,-0.547213,0.278265,-0.133325,0
-1.11718,-0.878581,1.072945,0.687424,0.584629,0.876046,-0.962489,-0.672846,1
0.90726,1.022305,-0.793697,-0.679081,-0.649369,-0.811836,0.855408,0.386397,0
-0.224287,-0.674727,0.189634,-0.147591,2.395118,1.822467,-1.272924,-0.698227,1
0.655738,0.521844,-0.607778,-0.62693,0.750776,1.983673,-0.987307,-0.689392,1
0.132589,-0.927423,-0.437337,-0.411935,-0.670592,-1.032729,1.398665,1.086561,0
-0.330445,-0.77787,-0.051654,-0.202459,-0.168943,0.641367,-0.71771,-0.641196,1
1.260115,0.134086,-0.852612,-0.63614,-0.62964,-0.871026,0.763647,0.413383,0
0.519623,0.581672,-0.637707,-0.643221,-0.643378,-1.014799,0.681744,0.439371,0
0.691325,0.860711,-0.845133,-0.674809,-0.604948,-0.640325,0.202347,-0.166752,0
1.091428,-0.630885,-0.808685,-0.56248,-0.664459,-1.154213,1.473342,1.676581,0
-0.806548,-0.410671,0.5176,0.10709,0.408698,1.477177,-0.887067,-0.67421,1
